match_id,season_id,match_number,match_date,stage,venue_id,venue_name,team1_id,team1_name,team2_id,team2_name,toss_winner_id,toss_selection,team1_score,team2_score,winner_id,winning_team_name,score_margin,is_tie,team1_raid_points,team1_tackle_points,team1_all_out_points,team1_extra_points,team2_raid_points,team2_tackle_points,team2_all_out_points,team2_extra_points,team1_raids_total,team1_raids_successful,team1_raids_unsuccessful,team1_raids_empty,team1_super_raids,team2_raids_total,team2_raids_successful,team2_raids_unsuccessful,team2_raids_empty,team2_super_raids,team1_tackles_total,team1_tackles_successful,team1_super_tackles,team2_tackles_total,team2_tackles_successful,team2_super_tackles,team1_all_outs,team2_all_outs
410,5,Match 125,10/14/2017,Group,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,5,U Mumba,7,Choice of court :Right,43,24,7.0,Puneri Paltan,19,False,23,13,6,1,17,6,0,1,41,18,7,16,0,41,14,12,15,0,25,12,1,27,6,0,3,0
411,5,Match 126,10/15/2017,Group,7,"Shree Shiv Chhatrapati Sports Complex, Pune",1,Bengaluru Bulls,30,U.P. Yoddha,30,Choice of court :Left,38,32,1.0,Bengaluru Bulls,6,False,17,15,4,2,19,8,2,3,44,18,9,17,0,44,15,13,16,0,27,13,2,18,7,1,2,1
412,5,Match 127,10/15/2017,Group,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,2,Dabang Delhi K.C.,2,Choice of court :Left,34,31,7.0,Puneri Paltan,3,False,23,6,2,3,19,9,2,1,45,13,10,22,2,45,16,7,22,0,20,5,1,27,9,0,1,1
413,5,Match 128,10/17/2017,Group,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,28,Haryana Steelers,28,Choice of court :Left,27,31,28.0,Haryana Steelers,4,False,16,9,0,2,13,12,2,4,43,11,13,19,1,43,12,8,23,1,18,7,2,24,12,0,0,1
414,5,Match 129,10/18/2017,Group,7,"Shree Shiv Chhatrapati Sports Complex, Pune",6,Patna Pirates,1,Bengaluru Bulls,6,Choice of court :Right,29,29,,Tie,0,True,19,10,0,0,18,9,2,0,43,15,9,19,0,42,14,8,20,0,23,8,2,25,9,0,0,1
415,5,Match 130,10/18/2017,Group,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,3,Jaipur Pink Panthers,3,Choice of court :Left,38,15,7.0,Puneri Paltan,23,False,15,18,4,1,8,7,0,0,45,13,7,25,0,46,7,18,21,0,25,18,0,20,7,0,2,0
416,5,Match 131,10/20/2017,Group,7,"Shree Shiv Chhatrapati Sports Complex, Pune",8,Telugu Titans,4,Bengal Warriors,8,Choice of court :Right,37,37,,Tie,0,True,21,11,4,1,20,8,4,5,46,19,10,17,0,46,17,10,19,0,25,10,1,22,8,0,2,2
417,5,Match 132,10/20/2017,Group,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,31,Gujarat Fortunegiants,7,Choice of court :Right,22,23,31.0,Gujarat Fortunegiants,1,False,8,11,0,3,13,9,0,1,43,8,9,26,0,43,12,11,20,0,23,11,0,14,8,1,0,0
418,5,Eliminator 1,10/23/2017,Playoffs,5,"DOME@NSCI SVP Stadium, Mumbai",7,Puneri Paltan,30,U.P. Yoddha,30,Choice of court :Left,40,38,7.0,Puneri Paltan,2,False,18,17,4,1,23,8,4,3,42,15,10,17,0,43,16,16,11,1,33,15,2,22,8,0,2,2
419,5,Eliminator 2,10/23/2017,Playoffs,5,"DOME@NSCI SVP Stadium, Mumbai",6,Patna Pirates,28,Haryana Steelers,28,Choice of court :Left,69,30,6.0,Patna Pirates,39,False,44,14,10,1,25,3,0,2,46,31,3,12,3,46,19,14,13,0,29,14,0,42,3,0,5,0
420,5,Qualifier 1,10/24/2017,Playoffs,5,"DOME@NSCI SVP Stadium, Mumbai",31,Gujarat Fortunegiants,4,Bengal Warriors,31,Choice of court :Right,42,17,31.0,Gujarat Fortunegiants,25,False,21,14,6,1,8,7,0,2,47,18,6,23,0,47,8,15,24,0,20,14,0,23,5,2,3,0
421,5,Eliminator 3,10/24/2017,Playoffs,5,"DOME@NSCI SVP Stadium, Mumbai",7,Puneri Paltan,6,Patna Pirates,6,Choice of court :Left,32,42,6.0,Patna Pirates,10,False,15,11,2,4,23,9,6,4,42,14,9,19,0,42,17,11,14,1,33,11,0,18,7,1,1,3
422,5,Qualifier 2,10/26/2017,Playoffs,16,"Jawaharlal Nehru Indoor Stadium, Chennai",4,Bengal Warriors,6,Patna Pirates,6,Choice of court :Right,44,47,6.0,Patna Pirates,3,False,33,6,2,3,28,10,6,3,48,25,11,12,2,49,24,6,19,1,30,6,0,28,10,0,1,3
423,5,Final,10/28/2017,Final,16,"Jawaharlal Nehru Indoor Stadium, Chennai",31,Gujarat Fortunegiants,6,Patna Pirates,31,Choice of court :Left,38,55,6.0,Patna Pirates,17,False,27,5,2,4,32,13,8,2,45,20,13,12,1,45,23,6,16,3,29,5,0,30,12,1,1,4
625,6,Match 1,10/7/2018,League,1016,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",29,Tamil Thalaivas,6,Patna Pirates,6,court,42,26,29.0,Tamil Thalaivas,16,False,24,11,6,1,21,2,2,1,40,19,2,19,1,40,18,10,12,0,28,9,1,23,2,0,3,1
626,6,League,10/7/2018,League,1016,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",7,Puneri Paltan,5,U Mumba,7,court,32,32,,Tie,0,True,21,11,0,0,20,9,2,1,44,16,10,18,0,43,16,10,17,1,28,10,1,24,9,0,0,1
627,6,League,10/8/2018,League,1016,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",7,Puneri Paltan,28,Haryana Steelers,7,court,34,22,7.0,Puneri Paltan,12,False,16,9,4,5,11,9,0,2,42,13,10,19,0,42,11,11,20,0,17,9,0,22,9,1,2,0
628,6,League,10/8/2018,League,1016,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",29,Tamil Thalaivas,30,U.P. Yoddha,30,court,32,37,30.0,U.P. Yoddha,5,False,22,5,4,1,18,10,4,5,44,18,11,15,0,42,17,5,20,0,18,5,0,24,10,0,2,2
629,6,League,10/9/2018,League,1016,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",2,Dabang Delhi K.C.,31,Gujarat Giants,2,court,32,32,,Tie,0,True,19,10,2,1,17,11,2,2,45,16,11,18,0,44,14,11,19,0,22,10,0,23,9,2,1,1
630,6,League,10/9/2018,League,1016,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",29,Tamil Thalaivas,8,Telugu Titans,8,court,28,33,8.0,Telugu Titans,5,False,16,11,0,1,16,14,2,1,44,15,14,15,0,43,16,10,17,0,24,10,1,26,14,0,0,1
631,6,League,10/10/2018,League,1016,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",5,U Mumba,3,Jaipur Pink Panthers,3,court,39,32,5.0,U Mumba,7,False,22,10,4,3,14,10,2,6,43,17,10,16,0,43,11,11,21,1,20,9,1,25,9,2,2,1
633,6,League,11/11/2018,League,3,"DOME,NSCI,SVP STADIUM,MUMBAI, Mumbai",3,Jaipur Pink Panthers,2,Dabang Delhi K.C.,2,court,29,40,2.0,Dabang Delhi K.C.,11,False,22,7,0,0,27,8,4,1,42,20,7,15,0,43,19,7,17,1,29,7,0,20,6,2,0,2
634,6,League,10/11/2018,League,1016,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",29,Tamil Thalaivas,4,Bengal Warriors,4,court,27,36,4.0,Bengal Warriors,9,False,18,8,0,1,18,10,4,4,40,16,11,13,0,41,15,6,20,1,23,6,2,22,10,0,0,2
635,6,League,11/26/2018,League,10,"Kanteerava Indoor Stadium, Bengaluru",1,Bengaluru Bulls,30,U.P. Yoddha,1,court,37,27,1.0,Bengaluru Bulls,10,False,20,13,4,0,14,12,0,1,41,15,13,13,0,40,11,12,17,0,17,12,1,28,12,0,2,0
636,6,League,10/12/2018,League,1020,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",28,Haryana Steelers,31,Gujarat Giants,28,court,32,25,28.0,Haryana Steelers,7,False,13,14,2,3,16,9,0,0,44,13,9,22,0,44,13,17,14,0,25,14,0,21,9,0,1,0
637,6,League,10/14/2018,League,1020,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",6,Patna Pirates,30,U.P. Yoddha,6,court,43,37,6.0,Patna Pirates,6,False,29,8,4,2,28,6,2,1,43,24,6,13,2,44,21,6,17,3,26,6,2,28,6,0,2,1
638,6,League,10/12/2018,League,1020,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",7,Puneri Paltan,2,Dabang Delhi K.C.,7,court,37,41,2.0,Dabang Delhi K.C.,4,False,24,9,2,2,23,10,4,4,45,20,11,14,0,45,19,10,16,0,25,8,1,24,10,0,1,2
639,6,League,10/13/2018,League,1020,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",28,Haryana Steelers,5,U Mumba,28,court,26,53,5.0,U Mumba,27,False,19,5,0,2,29,15,8,1,45,16,16,13,0,45,23,4,18,1,28,4,1,22,15,0,0,4
640,6,League,10/13/2018,League,1020,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",8,Telugu Titans,30,U.P. Yoddha,8,court,34,29,8.0,Telugu Titans,5,False,17,15,0,2,16,11,0,2,45,13,12,20,1,44,15,14,15,0,23,14,1,19,10,1,0,0
641,6,League,10/14/2018,League,1020,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",28,Haryana Steelers,7,Puneri Paltan,28,court,27,45,7.0,Puneri Paltan,18,False,21,4,0,2,20,16,6,3,46,15,17,14,1,46,19,4,23,0,21,4,0,28,16,0,0,3
642,6,League,10/16/2018,League,1020,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",4,Bengal Warriors,8,Telugu Titans,8,court,30,25,4.0,Bengal Warriors,5,False,16,7,2,5,10,13,0,2,42,12,10,20,0,42,11,11,20,0,11,7,1,20,10,3,1,0
643,6,League,10/16/2018,League,1020,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",28,Haryana Steelers,3,Jaipur Pink Panthers,3,court,33,36,3.0,Jaipur Pink Panthers,3,False,22,7,0,4,22,11,2,1,40,17,9,14,1,41,16,6,19,1,26,6,1,24,8,3,0,1
644,6,League,10/17/2018,League,1020,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",1,Bengaluru Bulls,29,Tamil Thalaivas,29,court,44,35,1.0,Bengaluru Bulls,9,False,26,12,4,2,22,10,2,1,44,16,8,20,2,43,20,14,9,0,28,12,0,25,7,3,2,1
645,6,League,10/17/2018,League,1020,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",28,Haryana Steelers,5,U Mumba,28,court,32,42,5.0,U Mumba,10,False,22,9,0,1,27,11,4,0,44,16,10,18,2,45,21,7,17,1,30,7,2,26,10,1,0,2
646,6,League,10/18/2018,League,1020,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",28,Haryana Steelers,2,Dabang Delhi K.C.,2,court,34,31,28.0,Haryana Steelers,3,False,19,12,2,1,21,10,0,0,43,14,7,22,2,43,15,12,16,0,25,11,1,21,7,3,1,0
647,6,League,10/18/2018,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",7,Puneri Paltan,31,Gujarat Giants,7,court,28,34,31.0,Gujarat Giants,6,False,17,7,0,4,18,11,2,3,46,13,11,22,1,45,16,7,22,1,20,5,3,23,10,1,0,1
648,6,League,10/19/2018,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",6,Patna Pirates,8,Telugu Titans,8,court,31,35,8.0,Telugu Titans,4,False,19,8,2,2,15,15,2,3,45,15,13,17,0,45,14,9,22,0,19,8,0,26,13,2,1,1
649,6,League,10/19/2018,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",7,Puneri Paltan,3,Jaipur Pink Panthers,7,court,29,25,7.0,Puneri Paltan,4,False,9,18,0,2,9,14,2,0,47,6,13,28,0,47,9,14,24,0,21,12,6,18,13,1,0,1
650,6,League,10/20/2018,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",30,U.P. Yoddha,4,Bengal Warriors,30,court,40,40,,Tie,0,True,25,8,2,5,25,12,2,1,44,21,12,11,1,42,20,9,13,0,25,8,0,26,12,0,1,1
651,6,League,10/20/2018,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",7,Puneri Paltan,5,U Mumba,5,court,33,32,7.0,Puneri Paltan,1,False,19,8,2,4,21,8,2,1,44,17,7,20,1,44,17,8,19,1,23,6,3,19,7,1,1,1
652,6,League,10/21/2018,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",2,Dabang Delhi K.C.,4,Bengal Warriors,2,court,39,30,2.0,Dabang Delhi K.C.,9,False,18,10,4,7,25,2,0,3,43,17,3,23,0,43,15,12,16,0,27,10,1,17,2,0,2,0
653,6,League,10/21/2018,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",7,Puneri Paltan,1,Bengaluru Bulls,1,court,27,25,7.0,Puneri Paltan,2,False,12,10,0,5,13,10,2,0,40,12,8,20,0,41,13,10,18,0,21,9,1,14,8,2,0,1
654,6,League,10/23/2018,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",5,U Mumba,8,Telugu Titans,5,court,41,20,5.0,U Mumba,21,False,22,12,6,1,13,6,0,1,41,18,5,18,1,41,13,13,15,0,20,12,0,24,5,1,3,0
655,6,League,10/23/2018,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",7,Puneri Paltan,29,Tamil Thalaivas,7,court,31,36,29.0,Tamil Thalaivas,5,False,21,7,0,3,23,9,4,0,41,19,9,13,0,43,18,7,18,0,26,6,1,20,9,0,0,2
656,6,League,10/24/2018,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",1,Bengaluru Bulls,28,Haryana Steelers,28,court,42,34,1.0,Bengaluru Bulls,8,False,29,7,4,2,28,4,0,2,40,24,4,12,2,41,22,7,12,0,21,7,0,32,4,0,2,0
657,6,League,10/24/2018,League,1021,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",7,Puneri Paltan,30,U.P. Yoddha,7,court,23,29,30.0,U.P. Yoddha,6,False,14,5,0,4,18,9,0,2,43,14,9,20,0,43,17,5,21,0,19,5,0,21,8,2,0,0
658,6,League,10/26/2018,League,5,"Patliputra Indoor Stadium, Patna",6,Patna Pirates,3,Jaipur Pink Panthers,3,court,41,30,6.0,Patna Pirates,11,False,22,14,4,1,22,8,0,0,39,18,7,14,3,40,17,13,10,2,29,13,1,28,7,1,2,0
659,6,League,10/26/2018,League,5,"Patliputra Indoor Stadium, Patna",31,Gujarat Giants,29,Tamil Thalaivas,29,court,36,25,31.0,Gujarat Giants,11,False,21,13,2,0,18,7,0,0,39,17,7,15,0,37,15,13,9,0,27,13,0,21,7,0,1,0
660,6,League,10/27/2018,League,5,"Patliputra Indoor Stadium, Patna",3,Jaipur Pink Panthers,4,Bengal Warriors,4,court,28,39,4.0,Bengal Warriors,11,False,20,7,0,1,22,12,4,1,37,17,10,10,0,37,16,7,14,2,26,6,1,25,10,2,0,2
661,6,League,10/27/2018,League,5,"Patliputra Indoor Stadium, Patna",6,Patna Pirates,5,U Mumba,5,court,39,40,5.0,U Mumba,1,False,23,7,4,5,26,12,0,2,44,19,10,15,1,43,22,9,12,0,24,7,1,32,10,2,2,0
662,6,League,10/28/2018,League,5,"Patliputra Indoor Stadium, Patna",2,Dabang Delhi K.C.,30,U.P. Yoddha,30,court,36,38,30.0,U.P. Yoddha,2,False,24,8,2,2,25,9,4,0,39,23,7,9,0,39,17,8,14,1,28,8,0,19,7,2,1,2
663,6,League,10/28/2018,League,5,"Patliputra Indoor Stadium, Patna",6,Patna Pirates,28,Haryana Steelers,28,court,32,43,28.0,Haryana Steelers,11,False,23,8,0,1,21,15,4,3,43,20,12,11,0,44,17,8,19,1,24,8,0,30,12,3,0,2
664,6,League,10/30/2018,League,5,"Patliputra Indoor Stadium, Patna",7,Puneri Paltan,31,Gujarat Giants,7,court,27,37,31.0,Gujarat Giants,10,False,13,13,0,1,18,12,4,3,40,12,13,15,0,40,13,10,17,2,27,10,3,23,12,0,0,2
665,6,League,10/30/2018,League,5,"Patliputra Indoor Stadium, Patna",6,Patna Pirates,8,Telugu Titans,8,court,32,53,8.0,Telugu Titans,21,False,24,6,0,2,26,18,6,3,46,17,18,11,0,45,21,6,18,2,25,6,0,30,16,3,0,3
666,6,League,10/31/2018,League,5,"Patliputra Indoor Stadium, Patna",2,Dabang Delhi K.C.,7,Puneri Paltan,7,court,27,31,7.0,Puneri Paltan,4,False,11,9,2,5,13,12,2,4,38,7,16,15,1,38,8,10,20,1,17,9,0,22,12,0,1,1
667,6,League,10/31/2018,League,5,"Patliputra Indoor Stadium, Patna",6,Patna Pirates,1,Bengaluru Bulls,1,court,41,43,1.0,Bengaluru Bulls,2,False,22,13,4,2,29,10,2,2,41,19,10,12,1,42,19,12,11,3,29,11,2,24,9,2,2,1
668,6,League,11/1/2018,League,5,"Patliputra Indoor Stadium, Patna",6,Patna Pirates,4,Bengal Warriors,4,court,29,27,6.0,Patna Pirates,2,False,16,10,2,1,18,7,0,2,42,17,7,18,0,41,18,10,13,0,23,10,0,19,7,0,1,0
669,6,League,11/2/2018,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30,U.P. Yoddha,29,Tamil Thalaivas,29,court,24,46,29.0,Tamil Thalaivas,22,False,14,9,0,1,19,19,6,2,42,10,19,13,0,42,16,7,19,1,25,7,2,28,19,0,0,3
670,6,League,11/2/2018,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",3,Jaipur Pink Panthers,31,Gujarat Giants,31,court,25,36,31.0,Gujarat Giants,11,False,10,11,0,4,14,15,4,3,44,8,15,21,0,44,12,10,22,0,20,8,3,19,13,2,0,2
671,6,League,11/3/2018,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",5,U Mumba,7,Puneri Paltan,5,court,31,22,5.0,U Mumba,9,False,11,14,4,2,7,12,0,3,40,9,8,23,0,39,7,14,18,0,18,14,0,18,7,5,2,0
672,6,League,11/3/2018,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30,U.P. Yoddha,1,Bengaluru Bulls,30,court,29,35,1.0,Bengaluru Bulls,6,False,12,12,2,3,20,12,2,1,41,13,10,18,0,40,14,12,14,1,25,11,1,19,10,2,1,1
673,6,League,11/4/2018,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",2,Dabang Delhi K.C.,31,Gujarat Giants,2,court,38,45,31.0,Gujarat Giants,7,False,26,6,4,2,25,12,4,4,44,22,11,11,0,43,19,7,17,1,23,6,0,32,10,3,2,2
674,6,League,11/4/2018,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30,U.P. Yoddha,4,Bengal Warriors,30,court,30,30,,Tie,0,True,19,8,2,1,19,7,2,2,41,14,7,20,0,41,16,9,16,1,22,8,0,24,7,0,1,1
675,6,League,11/6/2018,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",3,Jaipur Pink Panthers,28,Haryana Steelers,28,court,38,32,3.0,Jaipur Pink Panthers,6,False,21,12,4,1,22,7,2,1,39,19,7,13,0,41,15,12,14,1,24,12,0,21,7,0,2,1
676,6,League,11/6/2018,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30,U.P. Yoddha,8,Telugu Titans,8,court,26,26,,Tie,0,True,11,13,2,0,13,11,2,0,44,9,9,26,0,44,10,13,21,0,23,13,0,15,9,2,1,1
677,6,League,10/11/2018,League,1016,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",30,U.P. Yoddha,6,Patna Pirates,30,court,41,43,6.0,Patna Pirates,2,False,27,7,4,3,26,11,4,2,44,21,11,12,1,43,22,8,13,0,20,7,0,29,10,1,2,2
678,6,League,11/8/2018,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",28,Haryana Steelers,2,Dabang Delhi K.C.,28,court,33,39,2.0,Dabang Delhi K.C.,6,False,20,9,2,2,23,12,4,0,42,17,11,14,0,42,20,9,13,1,27,9,0,25,11,1,1,2
679,6,League,11/8/2018,League,1022,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30,U.P. Yoddha,1,Bengaluru Bulls,30,court,27,37,1.0,Bengaluru Bulls,10,False,14,12,0,1,19,12,4,2,43,13,13,17,0,43,14,11,18,0,27,11,1,21,12,0,0,2
680,6,League,11/9/2018,League,3,"DOME,NSCI,SVP STADIUM,MUMBAI, Mumbai",5,U Mumba,3,Jaipur Pink Panthers,5,court,48,24,5.0,U Mumba,24,False,24,15,8,1,16,7,0,1,43,20,6,17,0,42,11,15,16,1,25,15,0,29,6,1,4,0
681,6,League,11/9/2018,League,3,"DOME,NSCI,SVP STADIUM,MUMBAI, Mumbai",4,Bengal Warriors,8,Telugu Titans,8,court,30,25,4.0,Bengal Warriors,5,False,11,14,2,3,13,11,0,1,45,11,8,26,0,46,13,13,20,0,22,13,1,17,8,3,1,0
682,6,League,11/10/2018,League,3,"DOME,NSCI,SVP STADIUM,MUMBAI, Mumbai",6,Patna Pirates,4,Bengal Warriors,6,court,50,30,6.0,Patna Pirates,20,False,28,15,6,1,17,10,2,1,42,21,10,11,0,43,13,14,16,0,29,14,1,29,10,0,3,1
683,6,League,11/10/2018,League,3,"DOME,NSCI,SVP STADIUM,MUMBAI, Mumbai",5,U Mumba,31,Gujarat Giants,5,court,36,38,31.0,Gujarat Giants,2,False,19,14,2,1,22,9,4,3,42,17,10,15,0,43,13,14,16,1,32,13,1,22,9,1,1,2
684,6,League,11/11/2018,League,3,"DOME,NSCI,SVP STADIUM,MUMBAI, Mumbai",5,U Mumba,28,Haryana Steelers,5,court,31,35,28.0,Haryana Steelers,4,False,19,10,2,0,20,12,2,1,44,15,12,17,1,43,18,10,15,0,27,10,0,27,12,0,1,1
685,6,League,11/13/2018,League,3,"DOME,NSCI,SVP STADIUM,MUMBAI, Mumbai",7,Puneri Paltan,8,Telugu Titans,8,court,25,28,8.0,Telugu Titans,3,False,12,9,2,2,14,10,4,0,41,11,10,20,0,42,11,7,24,0,19,6,3,16,10,0,1,2
686,6,League,11/13/2018,League,3,"DOME,NSCI,SVP STADIUM,MUMBAI, Mumbai",5,U Mumba,30,U.P. Yoddha,30,court,41,24,5.0,U Mumba,17,False,15,18,6,2,10,13,0,1,42,12,9,21,1,41,9,17,15,0,24,17,1,23,9,4,3,0
687,6,League,11/14/2018,League,3,"DOME,NSCI,SVP STADIUM,MUMBAI, Mumbai",29,Tamil Thalaivas,28,Haryana Steelers,29,court,32,32,,Tie,0,True,17,11,2,2,18,9,2,3,42,16,10,16,0,40,16,12,12,0,25,11,0,19,9,0,1,1
688,6,League,11/14/2018,League,3,"DOME,NSCI,SVP STADIUM,MUMBAI, Mumbai",5,U Mumba,1,Bengaluru Bulls,1,court,32,29,5.0,U Mumba,3,False,14,11,4,3,21,4,2,2,41,12,6,23,0,39,15,13,11,2,28,11,0,18,4,0,2,1
689,6,League,11/15/2018,League,3,"DOME,NSCI,SVP STADIUM,MUMBAI, Mumbai",6,Patna Pirates,2,Dabang Delhi K.C.,6,court,38,35,6.0,Patna Pirates,3,False,23,9,4,2,24,9,2,0,41,18,9,14,2,41,23,10,8,0,28,9,0,30,9,0,2,1
690,6,League,11/15/2018,League,3,"DOME,NSCI,SVP STADIUM,MUMBAI, Mumbai",5,U Mumba,29,Tamil Thalaivas,29,court,36,22,5.0,U Mumba,14,False,14,17,4,1,15,5,0,2,39,12,6,21,0,38,10,17,11,0,27,16,1,18,5,0,2,0
691,6,League,11/16/2018,League,1023,"The Arena by TransStadia, Ahmedabad",31,Gujarat Giants,4,Bengal Warriors,4,court,35,23,31.0,Gujarat Giants,12,False,18,10,4,3,13,8,0,2,38,17,5,16,0,39,12,12,15,0,18,10,0,22,5,3,2,0
692,6,League,11/16/2018,League,1023,"The Arena by TransStadia, Ahmedabad",3,Jaipur Pink Panthers,30,U.P. Yoddha,3,court,45,28,3.0,Jaipur Pink Panthers,17,False,20,19,6,0,14,11,0,3,50,18,9,23,0,49,9,19,21,0,26,19,0,26,7,5,3,0
693,6,League,11/17/2018,League,1023,"The Arena by TransStadia, Ahmedabad",7,Puneri Paltan,4,Bengal Warriors,4,court,22,26,4.0,Bengal Warriors,4,False,13,6,0,3,12,10,2,2,44,13,10,21,0,44,11,8,25,0,18,6,0,18,9,1,0,1
694,6,League,11/17/2018,League,1023,"The Arena by TransStadia, Ahmedabad",31,Gujarat Giants,1,Bengaluru Bulls,31,court,30,30,,Tie,0,True,20,6,2,2,17,10,2,1,43,20,9,14,0,43,15,7,21,0,23,6,0,24,9,1,1,1
695,6,League,11/18/2018,League,1023,"The Arena by TransStadia, Ahmedabad",3,Jaipur Pink Panthers,1,Bengaluru Bulls,3,court,32,45,1.0,Bengaluru Bulls,13,False,21,9,2,0,28,9,6,2,39,15,9,15,0,38,17,9,12,2,34,9,0,24,9,0,1,3
696,6,League,11/18/2018,League,1023,"The Arena by TransStadia, Ahmedabad",31,Gujarat Giants,30,U.P. Yoddha,30,court,37,32,31.0,Gujarat Giants,5,False,17,12,4,4,17,11,2,2,41,16,9,16,0,42,10,13,19,1,23,12,0,23,9,2,2,1
697,6,League,11/20/2018,League,1023,"The Arena by TransStadia, Ahmedabad",29,Tamil Thalaivas,8,Telugu Titans,29,court,27,23,29.0,Tamil Thalaivas,4,False,15,9,2,1,15,7,0,1,42,11,7,24,1,41,14,9,18,0,17,8,1,18,7,0,1,0
698,6,League,11/20/2018,League,1023,"The Arena by TransStadia, Ahmedabad",31,Gujarat Giants,2,Dabang Delhi K.C.,2,court,26,29,2.0,Dabang Delhi K.C.,3,False,13,12,0,1,12,13,2,2,40,14,13,13,0,40,10,10,20,0,20,10,2,22,12,1,0,1
699,6,League,11/21/2018,League,1023,"The Arena by TransStadia, Ahmedabad",6,Patna Pirates,29,Tamil Thalaivas,29,court,45,27,6.0,Patna Pirates,18,False,28,10,6,1,21,4,2,0,41,23,4,14,0,40,15,10,15,0,24,10,0,24,4,0,3,1
700,6,League,11/21/2018,League,1023,"The Arena by TransStadia, Ahmedabad",31,Gujarat Giants,5,U Mumba,31,court,39,35,31.0,Gujarat Giants,4,False,21,12,4,2,22,10,2,1,44,16,10,18,0,44,14,10,20,2,26,10,2,25,9,1,2,1
701,6,League,11/22/2018,League,1023,"The Arena by TransStadia, Ahmedabad",31,Gujarat Giants,28,Haryana Steelers,28,court,40,31,31.0,Gujarat Giants,9,False,20,15,4,1,20,7,0,4,44,18,8,18,1,43,13,15,15,1,26,15,0,24,5,3,2,0
702,6,League,11/23/2018,League,10,"Kanteerava Indoor Stadium, Bengaluru",1,Bengaluru Bulls,4,Bengal Warriors,4,court,31,33,4.0,Bengal Warriors,2,False,25,3,2,1,23,7,2,1,43,21,7,15,1,43,18,4,21,2,21,3,0,26,7,0,1,1
703,6,League,11/23/2018,League,10,"Kanteerava Indoor Stadium, Bengaluru",3,Jaipur Pink Panthers,7,Puneri Paltan,3,court,30,30,,Tie,0,True,15,12,2,1,14,9,2,5,42,13,10,19,0,43,11,12,20,0,20,11,1,19,9,1,1,1
704,6,League,11/24/2018,League,10,"Kanteerava Indoor Stadium, Bengaluru",5,U Mumba,2,Dabang Delhi K.C.,2,court,39,23,5.0,U Mumba,16,False,18,15,4,2,15,5,0,3,41,16,6,19,0,40,15,16,9,0,25,14,1,21,5,0,2,0
